X,Y,OBJECTID,PARTICIPANT_CODE,FORMAL_PARTICIPANT_NAME,DEVELOPMENT_CODE,PROJECT_NAME,BUILDING_NAME,BUILDING_NUMBER,BUILDING_TYPE_CODE,BUILDING_STATUS_TYPE_CODE,NATIONAL_BLDG_ID,CONSTRUCT_DATE,DOFA_ACTUAL_DT,TOTAL_DWELLING_UNITS,ACC_UNITS,TOTAL_OCCUPIED,REGULAR_VACANT,TOTAL_UNITS,PCT_OCCUPIED,NUMBER_REPORTED,PCT_REPORTED,MONTHS_SINCE_REPORT,PCT_MOVEIN,PEOPLE_PER_UNIT,PEOPLE_TOTAL,RENT_PER_MONTH,SPENDING_PER_MONTH,SPENDING_PER_MONTH_PREV_YR,HH_INCOME,PERSON_INCOME,PCT_LT5K,PCT_5K_LT10K,PCT_10K_LT15K,PCT_15K_LT20K,PCT_GE20K,PCT_WAGE_MAJOR,PCT_WELFARE_MAJOR,PCT_OTHER_MAJOR,PCT_MEDIAN,PCT_LT50_MEDIAN,PCT_LT30_MEDIAN,PCT_2ADULTS,PCT_1ADULT,PCT_FEMALE_HEAD,PCT_FEMALE_HEAD_CHILD,PCT_DISABLED_LT62,PCT_DISABLED_GE62,PCT_DISABLED_ALL,PCT_LT24_HEAD,PCT_AGE25_50,PCT_AGE51_61,PCT_AGE62PLUS,PCT_AGE85PLUS,PCT_MINORITY,PCT_BLACK,PCT_NATIVE_AMERICAN,PCT_ASIAN,PCT_HISPANIC,MONTHS_WAITING,MONTHS_FROM_MOVEIN,PCT_UTILITY_ALLOW,AVE_UTIL_ALLOW,PCT_BED1,PCT_BED2,PCT_BED3,PCT_OVERHOUSED,TMINORITY,TPOVERTY,TPCT_OWNSFD,CHLDRN_MBR_CNT,ELDLY_PRCNT,PCT_DISABLED_LT62_ALL,PCT_LT80_MEDIAN,MEDIAN_INC_AMNT,STATE2KX,CNTY_NM2KX,CNTY2KX,TRACT2KX,BG2KX,BLOCK2KX,DPVACT,DPVNOST,CURCNTY_NM,CURCNTY,CURCOSUB,CURCOSUB_NM,PLACE2KX,PLACE_NM2KX,PLACE_CC2KX,PLACE_INC2KX,MSA,MSA_NM,CBSA,CBSA_NM,NECTA,NECTA_NM,METRO,MICRO,FCD_FIPS91,HLC,DPV,DPVRC,STD_ADDR,URB_OUT,STD_CITY,STD_ST,STD_ZIP5,STD_ZIP9,ZIP_CLASS,ZCTA2KX,DPBC,DPBC_CKSUM,STD_ZIP11,ADDR_TYPE,APT_NO,APT_TYPE,C1PGRC,C1PPRB,C1PDRC,C1PSRC,C1PARC,C1PZRC,MSGUSPS,LAT,LON,RC2KX,STM2KX,LVL2KX,UR,MSG2KX,COUNTY_LEVEL,PLACE_LEVEL,TRACT_LEVEL,BLKGRP_LEVEL,RAD_CHAP_INDR,RAD_TYPE,LAST_UPDT_DTTM,ANNL_EXPNS_AMNT,ANNL_EXPNS_AMNT_PREV_YR,PHA_TOTAL_UNITS,DEV_BUIL_NU_ENTRANCE,HA_PHN_NUM,HA_FAX_NUM,HA_EMAIL_ADDR_TEXT,EXEC_DIR_PHONE,EXEC_DIR_FAX,EXEC_DIR_EMAIL
-122.151137,38.057352,601,CA041,CITY OF BENICIA HSG AUTH,CA041000001,CAPITOL HEIGHTS,"Building 9, 001",9,SD,INAPCP,585300000,,1954/03/01 00:00:00+00,2,2,2,0,2,100,2,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,6,Solano,95,252108,2,2000,N,N,Solano,95,93530,Vallejo,5290,Benicia city,C1,,8720,"Vallejo-Fairfield-Napa, CA PMSA",46700,"Vallejo, CA Metropolitan Statistical Area",99999,,1,0,605,312,S,,1626 Bayview Cir,,Benicia,CA,94510,2732,,94510,26,9,94510273226,S,,,,1,,,A,,90% Overall probable correctness,38.057352,-122.151137,S,,R,U,** Street-Level Rooftop **,6095,605290,6095252108,60952521082,N, ,2021/04/04 22:18:23+00,-4,-4,75,CA0410000019001,7077452071,7077458076,juliep@BeniciaHousingAuthority.org,7077452071,7077458076,juliep@BeniciaHousingAuthority.org
-118.848952,34.177902,602,CA092,Housing Authority of the County of Ventura,CA092000007,1854 LOS FELIZ DR APTS,LE1860,6693,WU,INAPCP,5477300000,1986/08/31 00:00:00+00,1986/08/31 00:00:00+00,8,8,8,0,9,88.88999939,8,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,6,Ventura,111,7100,1,1013,N,Y,Ventura,111,93350,Thousand Oaks,78582,Thousand Oaks city (part),C1,,8735,"Ventura, CA PMSA",37100,"Oxnard-Thousand Oaks-Ventura, CA Metropolitan Statistical Area",99999,,1,0,626,3732,S,,1860 Los Feliz Dr,,Thousand Oaks,CA,91362,3077,,91362,99,4,91362307799,H,,,,1,,,A,,90% Overall probable correctness,34.177902,-118.848952,S,,R,U,** Street-Level Rooftop **,6111,678582,6111007100,61110071001,N, ,2021/04/04 22:18:23+00,-4,-4,350,CA09200000766931,8054809991,8054801021,info@ahacv.org,8054809991,8054801021,mnigh@ahacv.org
-119.822397,36.720758,603,CA006,Housing Authority City of Fresno,CA006000005,Yosemite Village - Phase 2,Yosemite Village Phase II,YV103,RW,INAPCP,7290030000,2009/07/31 00:00:00+00,2009/08/28 00:00:00+00,3,3,3,0,3,100,3,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,6,Fresno,19,800,1,1001,N,N,Fresno,19,91080,Fresno,27000,Fresno city (part),C1,,2840,"Fresno, CA MSA",23420,"Fresno, CA Metropolitan Statistical Area",99999,,1,0,621,1410,S,,809 W California Ct,,Fresno,CA,93706,3952,,93706,9,7,93706395209,S,,,,1,,,A,,90% Overall probable correctness,36.720758,-119.822397,S,,R,U,** Street-Level Rooftop **,6019,627000,6019000800,60190008001,N, ,2021/04/04 22:18:23+00,-4,-4,481,CA006000005YV103001,5594438400,5594438922,anguyen@fresnohousing.org,5594458400,5594438981,pprince@fresnohousing.org
-119.382878,36.543026,604,CA030,Tulare County Housing Authority,CA030000805,DINUBA,,140,SD,INAPCP,8064300000,,1965/11/16 00:00:00+00,2,2,2,0,2,100,2,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,6,Tulare,107,501,1,1016,N,Y,Tulare,107,90690,Dinuba,19318,Dinuba city,C1,,8780,"Visalia-Tulare-Porterville, CA MSA",47300,"Visalia, CA Metropolitan Statistical Area",99999,,1,0,622,1002,S,,1157 E Park Way,,Dinuba,CA,93618,2554,,93618,99,9,93618255499,H,,,,2,N,,A,,80% Overall probable correctness,36.543026,-119.382878,S,,R,U,** Street-Level Rooftop **,6107,619318,6107000501,61070005011,N, ,2021/04/04 22:18:23+00,-4,-4,710,CA03000080501401,5596273700,5597330169,info@hatc.net,5596273700,5597330169,ken@hatc.net
-121.503533,38.563635,605,CA005,City of Sacramento Housing Authority,CA005000101,Alder Grove,808 WARNER STREET #A - #H,808W,RW,INAPCP,6488200000,1942/06/30 00:00:00+00,1942/06/30 00:00:00+00,8,8,8,0,8,100,8,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,6,Sacramento,67,2200,1,1001,N,Y,Sacramento,67,92690,Sacramento,64000,Sacramento city,C1,,6920,"Sacramento, CA PMSA",40900,"Sacramento-Roseville-Folsom, CA Metropolitan Statistical Area",99999,,1,0,606,3144,S,,808 Warner St,,Sacramento,CA,95818,2069,,95818,99,4,95818206999,H,,,,3,,,A,,70% Overall probable correctness,38.563635,-121.503533,S,,R,U,** Street-Level Rooftop **,6067,664000,6067002200,60670022001,N, ,2021/04/04 22:18:23+00,-4,-4,1640,CA005000101808W1,9164401319,9164922557,lsdozier@shra.org,9164401319,9164411197,ldozier@shra.org
-119.802682,36.719311,606,CA006,Housing Authority City of Fresno,CA006000002,FAIRVIEW HEIGHTS TERRACE,FAIRVIEW HEIGHTS TERRACE,FH31,SD,DDPROP,1249200000,1952/02/01 00:00:00+00,1952/01/12 00:00:00+00,2,2,2,0,2,100,2,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,6,Fresno,19,902,3,3000,N,N,Fresno,19,91080,Fresno,27000,Fresno city (part),C1,,2840,"Fresno, CA MSA",23420,"Fresno, CA Metropolitan Statistical Area",99999,,1,0,621,1410,S,,2229 S Maud Ave,,Fresno,CA,93706,4123,,93706,29,4,93706412329,S,,,,2,,N,A,,80% Overall probable correctness,36.719311,-119.802682,S,,R,U,** Street-Level Rooftop **,6019,627000,6019000902,60190009023,Y,PBRA,2021/04/04 22:18:23+00,-4,-4,481,CA006000002FH31001,5594438400,5594438922,anguyen@fresnohousing.org,5594458400,5594438981,pprince@fresnohousing.org
-112.075811,33.433024,607,AZ001,City of Phoenix Housing Department,AZ001000022,MARCOS DE NIZA,,103,RW,INAPCP,1659030000,1941/10/01 00:00:00+00,1948/10/01 00:00:00+00,4,4,4,0,4,100,4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,4,Maricopa,13,114900,2,2014,N,N,Maricopa,13,92601,Phoenix,55000,Phoenix city (part),C1,,6200,"Phoenix-Mesa, AZ MSA",38060,"Phoenix-Mesa-Chandler, AZ Metropolitan Statistical Area",99999,,1,0,407,330,S,,131 W Pima St,,Phoenix,AZ,85003,2749,,85003,31,8,85003274931,S,,,,1,,,A,,90% Overall probable correctness,33.433024,-112.075811,S,,R,U,** Street-Level Rooftop **,4013,455000,4013114900,40131149002,N, ,2021/04/04 22:18:23+00,-4,-4,1659,AZ0010000221031,6022626794,6025344516,lydia.martinez@phoenix.gov,6022624924,,cindy.stotler@phoenix.gov
-110.974838,32.207919,608,AZ004,Housing and Community Development Tucson,AZ004000051,"POSADAS SENTINEL, PH. I",21ST,616,RW,INAPCP,9854200000,2001/08/01 00:00:00+00,2001/09/28 00:00:00+00,3,1,1,0,3,33.33000183,1,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,4,Pima,19,1000,2,2015,N,N,Pima,19,93570,Tucson,77000,Tucson city,C1,,8520,"Tucson, AZ MSA",46060,"Tucson, AZ Metropolitan Statistical Area",99999,,1,0,403,492,Y,,409 W 21st St Unit 1,,Tucson,AZ,85701,3311,,85701,1,0,85701331101,H,1,Unit,,2,,,,,80% Overall probable correctness,32.207919,-110.974838,S,,R,U,** Street-Level Rooftop **,4019,477000,4019001000,40190010002,N, ,2021/04/04 22:18:23+00,-4,-4,1505,AZ0040000516161,5207914171,5207915407,liz.morales@tucsonaz.gov,5208375395,,liz.morales@tucsonaz.gov
-122.128512,38.002335,609,CA011,Housing Authority of the County Contra Costa,CA011100000,ALHAMBRA TERRACE,Alhambra Terrace,4,SD,INAPCP,680300000,1942/09/30 00:00:00+00,1942/07/01 00:00:00+00,2,2,2,0,2,100,2,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,6,Contra Costa,13,319000,6,6000,N,N,Contra Costa,13,90440,Central Contra Costa,46114,Martinez city (part),C1,,5775,"Oakland, CA PMSA",41860,"San Francisco-Oakland-Berkeley, CA Metropolitan Statistical Area",99999,,1,0,605,2208,S,,3020 Estudillo St,,Martinez,CA,94553,3265,,94553,20,6,94553326520,S,,,,1,,,A,,90% Overall probable correctness,38.002335,-122.128512,S,,R,U,** Street-Level Rooftop **,6013,646114,6013319000,60133190006,N, ,2021/04/04 22:18:23+00,-4,-4,1060,CA01110000041,9259578045,9253720236,ecampbell@contracostahousing.org,9259578011,9253720236,jvillarreal@contracostahousing.org
-122.366223,37.957591,610,CA011,Housing Authority of the County Contra Costa,CA011600000,LAS DELTAS ANNEX 1,Las Deltas Annex 1,34,SD,DDAPRD,3701300000,1960/12/31 00:00:00+00,1960/10/01 00:00:00+00,1,1,0,0,1,0,0,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,6,Contra Costa,13,365002,1,1020,N,N,Contra Costa,13,93620,West Contra Costa,52162,North Richmond CDP,U1,,5775,"Oakland, CA PMSA",41860,"San Francisco-Oakland-Berkeley, CA Metropolitan Statistical Area",99999,,1,0,611,,S,,317 Silver Ave,,Richmond,CA,94801,1556,,94801,17,3,94801155617,S,,,,1,,,A,,90% Overall probable correctness,37.957591,-122.366223,S,,R,U,** Street-Level Rooftop **,6013,652162,6013365002,60133650021,N,PBV,2021/04/04 22:18:23+00,-4,-4,1060,CA011600000341,9259578045,9253720236,ecampbell@contracostahousing.org,9259578011,9253720236,jvillarreal@contracostahousing.org
-121.2611,37.5207,611,CA026,Housing Authority of the County of Stanislaus,CA026000001,WESTLEY AREA,3Bedroom,B_0084,SD,INAPCP,6853300000,1965/03/10 00:00:00+00,1965/03/10 00:00:00+00,1,1,1,0,1,100,1,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,6,Stanislaus,99,3300,,,,,Stanislaus,99,92420,Patterson,84480,Westley CDP,U1,,9999,,33700,"Modesto, CA Metropolitan Statistical Area",99999,,1,0,610,,,,,,Westley,CA,95387,,P,95387,,,,,,,S,,,,,S,Street not found,37.5207,-121.2611,5,Z,T,R,**  Centroid Lat/Long   **,6099,684480,6099003300,,N, ,2021/04/04 22:18:23+00,-4,-4,647,CA026000001B_00841,2095572000,2095572011,bkauss@stancoha.org,2095572003,2095572011,bkauss@stancoha.org
-122.520293,38.00483,612,CA052,HOUSING AUTHORITY OF COUNTY OF MARIN,CA052000002,KRUGER PINES,,VO-A,RW,INAPCP,946300000,1968/05/01 00:00:00+00,1968/05/01 00:00:00+00,2,2,2,0,2,100,2,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,6,Marin,41,106002,2,2023,N,Y,Marin,41,92880,San Rafael,70154,Santa Venetia CDP,U1,,7360,"San Francisco, CA PMSA",41860,"San Francisco-Oakland-Berkeley, CA Metropolitan Statistical Area",99999,,1,0,602,3402,D,,263 N San Pedro Rd,,San Rafael,CA,94903,4413,,94903,99,5,94903441399,H,1SUD,,,2,,,N,,80% Overall probable correctness,38.00483,-122.520293,S,,R,U,** Street-Level Rooftop **,6041,670154,6041106002,60411060022,N, ,2021/04/04 22:18:23+00,-4,-4,494,CA052000002VO-A1,4154912525,4154793305,KCarroll@marinhousing.org,4154912530,4154793305,LJordan@marinhousing.org
-120.932497,37.733145,613,CA017,Housing Authority of the City of Riverbank,CA017000001,SCHEELA APTS-RIVERBANK,1,B_0019,SD,INAPCP,231300000,1949/07/01 00:00:00+00,1952/01/16 00:00:00+00,2,2,2,0,2,100,2,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,6,Stanislaus,99,301,1,1027,N,N,Stanislaus,99,91980,Modesto,61068,Riverbank city,C1,,5170,"Modesto, CA MSA",33700,"Modesto, CA Metropolitan Statistical Area",99999,,1,0,610,3036,S,,3500 Burney Ct,,Riverbank,CA,95367,2434,,95367,0,7,95367243400,S,,,,3,,,A,,70% Overall probable correctness,37.733145,-120.932497,S,,R,U,** Street-Level Rooftop **,6099,661068,6099000301,60990003011,N, ,2021/04/04 22:18:23+00,-4,-4,90,CA017000001B_00191,2098694501,2098696814,bkauss@stancoha.org,2095572003,2095572011,bkauss@stancoha.org
-122.520293,38.00483,614,CA052,HOUSING AUTHORITY OF COUNTY OF MARIN,CA052000002,KRUGER PINES,,VO-C,WU,INAPCP,2946300000,1968/05/01 00:00:00+00,1968/05/01 00:00:00+00,4,4,4,0,4,100,4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,6,Marin,41,106002,2,2023,N,Y,Marin,41,92880,San Rafael,70154,Santa Venetia CDP,U1,,7360,"San Francisco, CA PMSA",41860,"San Francisco-Oakland-Berkeley, CA Metropolitan Statistical Area",99999,,1,0,602,3402,D,,263 N San Pedro Rd,,San Rafael,CA,94903,4413,,94903,99,5,94903441399,H,1SUD,,,2,,,N,,80% Overall probable correctness,38.00483,-122.520293,S,,R,U,** Street-Level Rooftop **,6041,670154,6041106002,60411060022,N, ,2021/04/04 22:18:23+00,-4,-4,494,CA052000002VO-C1,4154912525,4154793305,KCarroll@marinhousing.org,4154912530,4154793305,LJordan@marinhousing.org
-115.486911,32.671738,615,CA039,Housing Authority of the City of Calexico,CA039000001,ESCALANTE PLAZA,ROCKWOOD HOMES BUILDING 014,391014,SD,INAPCP,3665300000,1952/06/01 00:00:00+00,1952/06/01 00:00:00+00,2,2,2,0,2,100,2,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,6,Imperial,25,12001,2,2002,N,N,Imperial,25,90320,Calexico,9710,Calexico city,C1,,9999,,20940,"El Centro, CA Metropolitan Statistical Area",99999,,1,0,651,486,S,,822 E 7th St,,Calexico,CA,92231,2966,,92231,22,6,92231296622,S,,,,3,N,,A,,70% Overall probable correctness,32.671738,-115.486911,S,,R,U,** Street-Level Rooftop **,6025,609710,6025012001,60250120012,N, ,2021/04/04 22:18:23+00,-4,-4,256,CA0390000013910141,7603573013,7603573084,executive@calexicohousing.org,7603573013,,tnava@calexicohousing.org
-121.459323,38.492382,616,CA005,City of Sacramento Housing Authority,CA005000104,Meadow Commons,MANDY/MEADOWGATE CAL 5042,MD01,WU,INAPCP,1239200000,1997/03/01 00:00:00+00,1997/03/01 00:00:00+00,6,6,6,0,6,100,6,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,6,Sacramento,67,4903,1,1009,N,N,Sacramento,67,92690,Sacramento,64000,Sacramento city,C1,,6920,"Sacramento, CA PMSA",40900,"Sacramento-Roseville-Folsom, CA Metropolitan Statistical Area",99999,,1,0,606,3144,S,,7280 Mandy Dr,,Sacramento,CA,95823,2857,,95823,80,3,95823285780,S,,,,1,,,A,,90% Overall probable correctness,38.492382,-121.459323,S,,R,U,** Street-Level Rooftop **,6067,664000,6067004903,60670049031,N, ,2021/04/04 22:18:23+00,-4,-4,1640,CA005000104MD011,9164401319,9164922557,lsdozier@shra.org,9164401319,9164411197,ldozier@shra.org
-121.459646,38.492907,617,CA005,City of Sacramento Housing Authority,CA005000104,Meadow Commons,MANDY/MEADOWGATE CAL 5042,MGD3,WU,INAPCP,4239200000,1997/03/01 00:00:00+00,1997/03/01 00:00:00+00,6,6,6,0,6,100,6,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,6,Sacramento,67,4903,1,1009,N,N,Sacramento,67,92690,Sacramento,64000,Sacramento city,C1,,6920,"Sacramento, CA PMSA",40900,"Sacramento-Roseville-Folsom, CA Metropolitan Statistical Area",99999,,1,0,606,3144,S,,7269 Meadowgate Dr,,Sacramento,CA,95823,2456,,95823,69,1,95823245669,S,,,,1,,,A,,90% Overall probable correctness,38.492907,-121.459646,S,,R,U,** Street-Level Rooftop **,6067,664000,6067004903,60670049031,N, ,2021/04/04 22:18:23+00,-4,-4,1640,CA005000104MGD31,9164401319,9164922557,lsdozier@shra.org,9164401319,9164411197,ldozier@shra.org
-119.812568,36.739156,618,CA006,Housing Authority City of Fresno,CA006000001,YOSEMITE VILLAGE,SEQUOIA COURTS,SC14,SD,INAPCP,1339200000,1942/02/01 00:00:00+00,1942/07/01 00:00:00+00,2,2,2,0,2,100,2,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,6,Fresno,19,200,3,3000,N,N,Fresno,19,91080,Fresno,27000,Fresno city (part),C1,,2840,"Fresno, CA MSA",23420,"Fresno, CA Metropolitan Statistical Area",99999,,1,0,621,1410,S,,30 E Dunn Ave,,Fresno,CA,93706,1807,,93706,30,6,93706180730,S,,,,2,,N,A,,80% Overall probable correctness,36.739156,-119.812568,S,,R,U,** Street-Level Rooftop **,6019,627000,6019000200,60190002003,N, ,2021/04/04 22:18:23+00,-4,-4,481,CA006000001SC14001,5594438400,5594438922,anguyen@fresnohousing.org,5594458400,5594438981,pprince@fresnohousing.org
-93.125455,35.282286,619,AR066,Russellville Housing Authority,AR066000001,Russellville,,B_0012,WU,INAPCP,2160200000,,1968/09/30 00:00:00+00,6,6,5,1,6,83.33000183,5,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,5,Pope,115,951300,4,4043,N,N,Pope,115,91812,Illinois,61670,Russellville city (part),C1,,9999,,40780,"Russellville, AR Micropolitan Statistical Area",99999,,0,1,503,2334,S,,705 E E St,,Russellville,AR,72801,4209,,72801,5,2,72801420905,S,,,,3,,,A,,70% Overall probable correctness,35.282286,-93.125455,S,,R,U,** Street-Level Rooftop **,5115,561670,5115951300,51159513004,N, ,2021/04/04 22:18:23+00,-4,-4,182,AR066000001B_00121,4799685440,4799675493,russha@suddenlinkmail.com,4799685440,4799675493,russha@suddenlinkmail.com
-92.843861,33.919191,620,AR073,Housing Authority of the City of Sparkman,AR073000001,SPARKMAN,,7,SD,INAPCP,1290200000,1967/10/31 00:00:00+00,1967/10/31 00:00:00+00,2,2,2,0,2,100,2,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,5,Dallas,39,970200,2,2271,N,N,Dallas,39,92790,Owen,65900,Sparkman city,C1,,9999,,99999,,99999,,0,0,504,2460,S,,301A N Kelly Ave,,Sparkman,AR,71763,8937,,71763,1,8,71763893701,S,,,,2,,N,A,,80% Overall probable correctness,33.919191,-92.843861,9,H,4,R,**  Centroid Lat/Long   **,5039,565900,5039970200,50399702002,N, ,2021/04/04 22:18:23+00,-4,-4,18,AR07300000171,8706782518,8706782516,dirsph@outlook.com,8703532507,8703536765,dirsph@outlook.com
-91.83428,36.374037,621,AR074,Housing Authority of the City of Salem,AR074000001,SALEM,,1,SD,INAPCP,4290200000,1968/08/31 00:00:00+00,1968/08/31 00:00:00+00,2,2,2,0,2,100,2,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,5,Fulton,49,550200,6,6056,N,N,Fulton,49,90243,Benton,62150,Salem city,C1,,9999,,99999,,99999,,0,0,501,2358,S,,204 Circle Dr,,Salem,AR,72576,9847,,72576,4,1,72576984704,S,,,,1,,,A,,90% Overall probable correctness,36.374037,-91.83428,S,,R,R,** Street-Level Rooftop **,5049,562150,5049550200,50495502006,N, ,2021/04/04 22:18:23+00,-4,-4,50,AR074000001011,8708953098,8708953268,Salemar074@gmail.com,8708953098,8708953268,Salemar074@gmail.com
