OBJECTID,STUSAB,PARTICIPANT_CODE,FORMAL_PARTICIPANT_NAME,PCT_SHARE,SUMLEV,SHAPE_Length,SHAPE_Area
1147,GA,GA010,HOUSING AUTHORITY OF THE CITY OF MARIETTA,0.99747872,050,1.30352090403481,0.0870162648752838
1148,GA,GA209,HOUSING AUTHORITY OF THE CITY OF NORCROSS,1,160,0.297910475482367,0.00158087116982865
1149,GA,GA204,HOUSING AUTHORITY OF THE CITY OF SENOIA,1,160,0.368161550080216,0.00174006298936418
1150,NC,NC065,MONROE HOUSING AUTHORITY,0.99790794,050,1.78503536060601,0.163511444613203
1151,LA,LA070,HOUSING AUTHORITY OF THE TOWN OF PATTERSON,1,160,0.176404610966956,0.000609083229536887
1152,LA,LA080,HOUSING AUTHORITY OF LAFOURCHE PARISH,1,050,5.74721382262416,0.283665977498106
1153,LA,LA253,LAFOURCHE PARISH HOUSING AUTHORITY,1,050,5.74721382262416,0.283665977498106
1154,GA,GA023,HOUSING AUTHORITY OF THE CITY OF ALBANY,1,160,1.00258425972824,0.0136336089946444
1155,AL,AL068,SHEFFIELD HOUSING AUTHORITY,0.9900285,050,2.48246592657337,0.15854315896048
1156,AL,AL059,HOUSING AUTHORITY OF THE CITY OF TUSCUMBIA,1,160,0.56699010119211,0.0025009734944
1157,GA,GA233,HOUSING AUTHORITY OF THE CITY OF FRANKLIN,1,050,1.20989245388662,0.0754858965343873
1158,GA,GA218,HOUSING AUTHORITY OF THE CITY OF GRANTVILLE,1,160,0.239884936513188,0.0014019712458448
1159,NC,NC105,MOUNT OLIVE HOUSING AUTHORITY,1,160,0.269985509491045,0.000684043458621304
1160,NC,NC146,"FOUR SQUARE COMMUNITY ACTION, INC.",0.38901603,050,1.89698984236579,0.119554937109365
1161,PA,PA032,THE HOUSING AUTHORITY OF MONTOUR COUNTY,0.99530518,050,1.06569423068196,0.0367019415403337
1162,PA,PA082,HOUSING AUTHORITY OF THE COUNTY OF UNION,0.99328858,050,1.59198784193017,0.0880373137688137
1163,NY,NY414,WEST CARTHAGE HOUSING AUTHORITY,1,160,0.250054260612604,0.00128860107943066
1164,NC,NC134,TOWN OF EAST SPENCER HOUSING AUTHORITY,0.99574471,050,1.75518377275176,0.134985643026368
1165,NC,NC095,FOREST CITY HOUSING AUTHORITY,0.9194631,160,0.517723403343439,0.00228346065667835
1166,NC,NC057,GASTONIA HOUSING AUTHORITY,1,050,1.56693782734414,0.0934586414607591
1167,NC,NC064,KINGS MOUNTAIN HOUSING AUTHORITY,1,160,0.812896913183307,0.00359102184559551
1168,NC,NC028,BENSON HOUSING AUTHORITY,0.849711,160,0.494751257280895,0.000716618521496724
1169,GA,GA207,HOUSING AUTHORITY OF THE CITY OF BOWDON,1,160,0.152772475275772,0.000852274274301203
1170,GA,GA254,HOUSING AUTHORITY OF THE CITY OF BREMEN,1,160,0.657416811127481,0.00267771528116196
1171,GA,GA124,HOUSING AUTHORITY OF THE CITY OF BUCHANAN,1,160,0.166386583485872,0.000424962701460292
1172,NY,NY067,HORNELL HOUSING AUTHORITY,1,160,0.245445989327829,0.00080157691434357
1173,NC,NC055,VALDESE HOUSING AUTHORITY,1,160,0.907671758030215,0.00201684064281525
1174,NY,NY405,CITY OF NORTH TONAWANDA,0.81061947,050,2.19236716345716,0.151015746268033
1175,NC,NC059,THE GRAHAM HOUSING AUTHORITY,0.98652291,050,1.40330233808274,0.112606061582834
1176,NC,NC006,HOUSING AUTHORITY OF THE CITY OF HIGH POINT,0.99242729,160,2.72665708850488,0.0148834720773436
1177,NY,NY019,HERKIMER HOUSING AUTHORITY,1,160,0.205652082399374,0.000773450230578512
1178,NC,NC166,PIEDMONT TRIAD REGIONAL COUNCIL,0.30131578,050,1.78138873873184,0.139594115902269
1179,PA,PA092,SNYDER COUNTY HOUSING AUTHORITY,0.98666668,050,1.52101914745612,0.091584920403266
1180,PA,PA060,HOUSING AUTH OF THE COUNTY OF NORTHUMBERLAND,1,050,2.34404491066812,0.132074056561807
1181,PA,PA009,READING HOUSING AUTHORITY,0.99912965,160,0.3818306995151,0.00278448129757143
1182,DE,DE003,NEWARK HOUSING AUTHORITY,1,050,2.01314585894675,0.126209875421832
1183,PA,PA037,HOUSING AUTHORITY OF THE CITY OF POTTSVILLE,0.98389095,160,0.214899758562617,0.0011488086746858
1184,NC,NC046,TOWN OF CHAPEL HILL DEPARTMENT OF HOUSING,1,050,1.30205298202993,0.104015121890694
1185,NC,NC015,HOUSING AUTHORITY OF THE CITY OF GOLDSBORO,0.93977588,160,1.66165805930518,0.00742684589965008
1186,NC,NC010,EASTERN CAROLINA REGIONAL HOUSING AUTHORITY,0.27945206,050,2.80222927438684,0.242057506460818
1187,NC,NC155,"FRANKLIN-VANCE-WARREN OPPORTUNITY, INC.",0.53478259,050,1.14297189452381,0.070161333863252
1188,NC,NC174,VANCE COUNTY HOUSING AUTHORITY,1,050,1.14297189452381,0.070161333863252
1189,NC,NC060,ROXBORO HOUSING AUTHORITY,1,160,0.525861243262818,0.00167950855966364
1190,WV,WV029,HOUSING AUTHORITY OF THE CITY OF PIEDMONT,0.97979796,160,0.0502053066024896,0.000102655988251885
1191,WV,WV044,HOUSING AUTHORITY OF THE CITY OF ROMNEY,1,160,0.0856794316905147,0.000260104792127404
1192,WV,WV034,GRANT COUNTY HOUSING AUTHORITY,1,050,2.11938636069949,0.129535048119808
1193,NC,NC054,MADISON HOUSING AUTHORITY,1,160,0.314993135042042,0.00092515974261765
1194,NC,NC012,HOUSING AUTHORITY OF THE CITY OF WINSTON-SALEM,0.96149713,160,2.46063908390683,0.035125869603731
1195,NC,NC081,ASHEBORO HOUSING AUTHORITY,0.97804612,050,1.81659674702795,0.203615536321082
1196,GA,GA078,HOUSING AUTHORITY OF THE CITY OF EAST POINT,0.95110703,050,2.76880111013946,0.134715056109741
1197,GA,GA131,HOUSING AUTHORITY OF THE CITY OF SWAINSBORO,0.81967211,160,0.501062507300681,0.00322291095596866
1198,GA,GA139,HOUSING AUTHORITY OF THE CITY OF GLENNVILLE,1,050,1.99681752336795,0.120765493212306
1199,GA,GA194,HOUSING AUTHORITY OF THE CITY OF GLENWOOD,1,050,1.64151497803052,0.0743218369429373
1200,GA,GA157,HOUSING AUTHORITY OF THE CITY OF LOUISVILLE,1,160,0.272571646334912,0.000919541166924136
1201,GA,GA120,HOUSING AUTHORITY OF THE CITY OF LYONS,1,160,0.255357358162529,0.00207743003937293
1202,PA,PA016,SCHUYLKILL COUNTY HOUSING AUTHORITY,1,050,2.22181628957282,0.216042113707129
1203,PA,PA011,BETHLEHEM HOUSING AUTHORITY,0.83456272,160,0.509129242354505,0.00536177140758461
1204,PA,PA044,THE HOUSING AUTHORITY OF THE CITY OF HAZLETON,0.91551727,160,0.181005360054174,0.00166423168988701
1205,PA,PA067,CARBON COUNTY HOUSING AUTHORITY,1,050,1.68125058671546,0.107254101625199
1206,SC,SC057,HOUSING AUTHORITY OF N CHARLESTON,0.68339771,050,6.54416041266599,0.24608698742599
1207,NC,NC036,SELMA HOUSING AUTHORITY,0.96721309,160,0.541212541329894,0.00124439951146302
1208,NC,NC164,JOHNSTON COUNTY HOUSING ASSISTANCE PAYMENTS PROGRAM,0.99347472,050,2.028040296352,0.204720395633241
1209,GA,GA238,HOUSING AUTHORITY OF THE CITY OF MOUNT VERNON,1,050,1.35013826560426,0.0605985735533717
1210,GA,GA220,HOUSING AUTHORITY OF THE CITY OF REIDSVILLE,0.91954023,160,0.34316378675037,0.00190292601008457
1211,GA,GA239,HOUSING AUTHORITY OF THE CITY OF SOPERTON,0.85833335,160,0.268545354359351,0.00110635161934938
1212,NC,NC901,NORTH CAROLINA COMMISSION OF INDIAN AFFAIRS,,040,70.4690227553714,12.7117734813036
1213,NC,NC066,BURLINGTON HOUSING AUTHORITY,0.9182561,160,1.9775847943878,0.0095023082594511
1214,NC,NC003,HOUSING AUTHORITY OF THE CITY OF CHARLOTTE,0.90182441,160,3.55378324232946,0.0786147274811482
1215,NC,NC009,FAYETTEVILLE METROPOLITAN HOUSING AUTHORITY,0.89054054,160,2.70612338773532,0.0391037921515531
1216,NC,NC104,ORANGE COUNTY HOUSING AUTHORITY,0.93656719,050,1.30205298202993,0.104015121890694
1217,SC,SC026,HOUSING AUTHORITY OF BEAUFORT,0.97844309,050,6.93812951912447,0.152649089231152
1218,NC,NC150,"SOUTHEASTERN COMMUNITY & FAMILY SERVICES, INC",1,050,1.48665928762279,0.0817573325421113
1219,NC,NC018,HOUSING AUTHORITY OF THE TOWN OF LAURINBURG,0.85848075,160,0.612661794783624,0.00323086552646431
1220,NC,NC098,THE NEW REIDSVILLE HOUSING AUTHORITY,1,050,1.60748876349837,0.14901485483923
1221,VA,VA020,PETERSBURG REDEVELOPMENT & HOUSING AUTHORITY,0.82752615,160,0.395510086916532,0.00609178974025613
1222,NC,NC137,"NASH-EDGECOMBE ECONOMIC DEVELOPMENT, INC.",0.55907172,050,1.76580616153246,0.131031062368113
1223,SC,SC028,HOUSING AUTHORITY OF GEORGETOWN,0.83054894,160,0.471582214360654,0.00188437761001544
1224,SC,SC027,HOUSING AUTHORITY OF FLORENCE,0.99310821,050,2.67821312338962,0.203183551642996
1225,GA,GA224,HOUSING AUTHORITY OF THE CITY OF GREENVILLE,0.85000002,160,0.208590235869011,0.000589813716441716
1226,GA,GA061,HOUSING AUTHORITY OF THE CITY OF GRIFFIN,1,160,0.71848004998208,0.00352793024879011
1227,NC,NC022,HOUSING AUTHORITY OF THE CITY OF GREENVILLE,0.97142857,160,3.14364529767905,0.00965147734651467
1228,NC,NC139,"CHOANOKE AREA DEVELOPMENT ASSOCIATION, INC.",0.61127597,050,1.86333566114607,0.0927902511566358
1229,NC,NC002,HOUSING AUTHORITY OF THE CITY OF RALEIGH,0.80714834,160,6.17304641929112,0.0385125181699228
1230,SC,SC059,MARLBORO CO HSG & REDEV AUTHORITY,0.57454544,050,1.9113581390409,0.12352442295656
1231,SC,SC032,HOUSING AUTHORITY OF LANCASTER,1,050,2.52623706930434,0.141437741629855
1232,SC,SC022,HOUSING AUTHORITY OF ROCK HILL,0.91463417,160,2.70939623779561,0.00945740419235899
1233,SC,SC046,HOUSING AUTHORITY OF YORK,1,050,2.09523970374884,0.177882590904789
1234,VA,VA006,NORFOLK REDEVELOPMENT & HOUSING AUTHORITY,0.99522823,160,0.886670592416397,0.0164371594275383
1235,VA,VA003,NEWPORT NEWS REDEVELOPMENT & HOUSNG AUTHORITY,0.99946421,160,1.07638419768636,0.0298370333243043
1236,VA,VA017,HAMPTON REDEVELOPMENT & HOUSING AUTHORITY,0.9951877,160,1.17133951611152,0.0139734848043267
1237,GA,GA213,HOUSING AUTHORITY OF THE CITY OF CANTON,1,050,1.52110371947337,0.110111528422107
1238,FL,FL047,HOUSING AUTHORITY OF THE CITY OF FORT MYERS,0.98741066,050,7.8196516877006,0.190318876137146
1239,NC,NC019,ROCKY MOUNT HOUSING AUTHORITY,0.51451451,050,1.76580616153246,0.131031062368113
1240,NC,NC076,FARMVILLE HOUSING AUTHORITY,1,160,0.381914898174952,0.000866922528000049
1241,PA,PA083,COLUMBIA COUNTY HOUSING AUTHORITY,0.99507391,050,1.71299311588596,0.135986767480145
1242,GA,GA116,HOUSING AUTHORITY OF THE CITY OF CARROLLTON,0.99758452,050,1.74751734659821,0.12674992713647
1243,SC,SC023,HOUSING AUTHORITY OF SUMTER,0.98704451,050,2.8429849321589,0.172233546776301
1244,SC,SC025,HOUSING AUTHORITY OF CONWAY,1,050,2.84728335780019,0.289129446388722
1245,SC,SC005,HOUSING AUTHORITY OF  DARLINGTON,0.8174603,160,0.450182778683579,0.00115179026221454
1246,PA,PA055,SHAMOKIN HOUSING AUTHORITY,0.9392097,160,0.073307211369357,0.000230440963423713
1247,SC,SC003,HOUSING AUTHORITY OF SPARTANBURG,0.99930483,050,2.05566701864022,0.209344921601559
1248,SC,SC017,HOUSING AUTHORITY OF GAFFNEY,1,050,1.67813105742064,0.101628667446907
1249,NC,NC070,LINCOLNTON HOUSING AUTHORITY,0.80914515,160,0.514043775322732,0.00223190373434379
1250,SC,SC018,HOUSING AUTHORITY OF LAKE CITY,0.70776254,050,2.67821312338962,0.203183551642996
1251,SC,SC048,HOUSING AUTHORITY OF MCCOLL,1,160,0.0908386237089497,0.000267783114381699
1252,GA,GA210,HOUSING AUTHORITY OF THE CITY OF SPARTA,1,160,0.101012470617987,0.000459194534494996
1253,GA,GA195,HOUSING AUTHORITY OF THE CITY OF TENNILLE,1,160,0.130143188541455,0.000445973843525046
1254,GA,GA217,HOUSING AUTHORITY OF THE CITY OF UNADILLA,1,050,1.41428462941155,0.0983723590052354
1255,FL,FL123,HENDRY COUNTY HOUSING AUTHORITY,1,050,2.75280061555397,0.279120317494698
1256,VA,VA018,FRANKLIN REDEVELOPMENT AND HOUSING AUTHORITY,0.69791669,050,0.303194615605819,0.0021803505497028
1257,NC,NC035,SANFORD HOUSING AUTHORITY,0.72931653,050,1.26735858244131,0.0666257079086757
1258,NC,NC023,HOUSING AUTHORITY OF THE TOWN OF MOUNT AIRY,1,160,0.812760539470278,0.00325336385043359
1259,SC,SC061,HOUSING AUTHORITY OF THE CITY OF CAYCE,1,160,0.984856567936049,0.00440937487862444
1260,SC,SC002,HOUSING AUTHORITY OF THE CITY OF COLUMBIA,0.99895853,050,3.07969922478891,0.195088934295332
1261,GA,GA178,HOUSING AUTHORITY OF THE CITY OF ALAMO,1,050,1.64151497803052,0.0743218369429373
1262,GA,GA166,HOUSING AUTHORITY OF THE CITY OF CLAXTON,0.68472904,050,1.00809831576344,0.0462783831056413
1263,GA,GA025,HOUSING AUTHORITY OF THE CITY OF CEDARTOWN,1,160,0.94414847623785,0.00220196534137101
1264,NC,NC079,DUNN HOUSING AUTHORITY,1,160,0.514992486403485,0.00190410137419274
1265,GA,GA110,HOUSING AUTHORITY OF THE CITY OF HAMPTON,1,160,0.452340544929418,0.00170891604591972
1266,GA,GA135,HOUSING AUTHORITY OF THE CITY OF HOGANSVILLE,1,160,0.458306249825913,0.00251945350048611
1267,WV,WV003,HOUSING AUTHORITY OF THE CITY OF WHEELING,0.97676581,160,0.897507705104445,0.00437983077025847
1268,WV,WV014,HOUSING AUTHORITY OF BENWOOD AND MCMECHEN,1,050,1.35823309712692,0.0850811429452045
1269,WV,WV011,HOUSING AUTHORITY OF THE CITY OF MOUNDSVILLE,1,160,0.207820485750138,0.000917082657434862
1270,GA,GA223,HOUSING AUTHORITY OF THE CITY OF ROBERTA,1,160,0.0768785988042034,0.000373140899872139
1271,GA,GA175,HOUSING AUTHORITY OF THE CITY OF ROCHELLE,1,160,0.107369615824892,0.000468674293981246
1272,GA,GA199,HOUSING AUTHORITY OF THE CITY OF SANDERSVILLE,1,160,0.60241110795398,0.00320869967071915
1273,NC,NC024,MOORESVILLE HOUSING AUTHORITY,1,160,2.38237126383145,0.00599548413265923
1274,NC,NC161,ISOTHERMAL PLANNING & DEVELOPMENT COMMISSION,0.55701077,050,1.55678783601204,0.120234006684057
1275,NC,NC102,ROWAN COUNTY HOUSING AUTHORITY,0.95072114,050,1.75518377275176,0.134985643026368
1276,NC,NC034,"CITY OF SHELBY, DEPARTMENT OF HOUSING",1,160,0.931756946201499,0.00541718964861949
1277,GA,GA281,ETOWAH AREA CONSOLIDATED,0.83193278,160,2.30988742111682,0.00751762826394621
1278,NC,NC089,BLADENBORO HOUSING AUTHORITY,0.99581587,050,2.65867086786946,0.225835229984666
1279,NC,NC176,BLADEN HOUSING AUTHORITY,1,050,2.65867086786946,0.225835229984666
1280,NC,NC149,"SANDHILLS COMMUNITY ACTION PROGRAM, INC.",0.49100721,050,2.2679082737525,0.181211664956203
1281,NC,NC047,FAIRMONT HOUSING AUTHORITY,1,160,0.342638231308806,0.000703305605098414
1282,NC,NC014,HOUSING AUTHORITY OF THE CITY OF LUMBERTON,0.99916595,050,2.4326575985881,0.242156832027271
1283,NC,NC084,ROBESON COUNTY HOUSING AUTHORITY,1,050,2.4326575985881,0.242156832027271
1284,NC,NC013,THE HOUSING AUTHORITY OF THE CITY OF DURHAM,0.94398201,160,4.27233255929376,0.0285653208694057
1285,VA,VA021,WYTHEVILLE REDEV. & HOUSING AUTHORITY,1,050,1.63378271588145,0.121691029168389
1286,MD,MD022,HOUSING AUTHORITY OF CALVERT COUNTY,0.99541283,050,1.45909535348984,0.0642693259916961
1287,MD,MD011,GLENARDEN HOUSING AUTHORITY,1,160,0.158054630328087,0.000328210929740737
1288,SC,SC015,HOUSING AUTHORITY OF BENNETTSVILLE,0.9073171,160,0.595718479621462,0.00171717363667334
1289,SC,SC031,HOUSING AUTHORITY OF CHERAW,0.82451254,160,0.47788180981261,0.00144119634421747
1290,WV,WV027,CLARKSBURG/HARRISON HOUSING AUTHORITY,1,050,1.72013627987247,0.112621454384869
1291,MD,MD901,MD DEPT. OF HOUSING AND COMMUNITY DEVELOPMENT,,040,67.6672274540197,2.79243765295173
1292,MD,MD017,COLLEGE PARK HOUSING AUTHORITY,1,160,0.283012748393505,0.00152777032539938
1293,MD,MD015,HOUSING AUTHORITY OF PRINCE GEORGES COUNTY,0.99604028,050,2.18508896378845,0.134018300917714
1294,PA,PA076,NORTHAMPTON COUNTY HOUSING AUTHORITY,0.96274215,050,1.79970435311032,0.104230817787558
1295,NC,NC073,OXFORD HOUSING AUTHORITY,0.85559565,160,0.532687894629353,0.00157222470322376
1296,NC,NC053,HAMLET HOUSING AUTHORITY,1,160,0.576938446354446,0.0015660432581802
1297,GA,GA091,HOUSING AUTHORITY OF THE CITY OF BUFORD,0.93548387,050,1.58110658981028,0.11035269882723
1298,GA,GA115,HOUSING AUTHORITY OF THE CITY OF CLAYTON,1,160,0.236532965896814,0.00102350097913444
1299,VA,VA001,PORTSMOUTH REDEVELOPMENT & HOUSING AUTHORITY,0.99342108,160,0.519681766339091,0.0109004872308349
1300,FL,FL105,MANATEE COUNTY  HOUSING AUTHORITY,0.920524,050,3.79028052921322,0.180503973233182
1301,AL,AL151,HOUSING AUTHORITY OF THE CITY OF BRENT,1,160,0.335463343581189,0.00220091748148531
1302,AL,AL085,HOUSING AUTHORITY OF THE TOWN OF CALERA,0.95238096,160,2.31786885942625,0.00604152782007511
1303,IN,IN019,HOUSING AUTHORITY OF THE CITY OF MICHIGAN CITY,0.88718927,160,0.619599306661181,0.00550598605991524
1304,IN,IN011,HOUSING AUTHORITY OF THE CITY OF GARY INDIANA,0.87591839,160,0.701236243338935,0.0140380257588665
1305,AL,AL172,HA TALLASSEE,0.85074627,160,0.682177394003342,0.00290795977956027
1306,AR,AR161,CONWAY COUNTY HOUSING AUTHORITY,0.9009009,050,2.10071462308624,0.145377590587048
1307,KS,KS023,KINSLEY HOUSING AUTHORITY,1,160,0.0952249358987677,0.000341847853341246
1308,KS,KS025,LYONS HOUSING AUTHORITY,1,160,0.209130755491781,0.000928947950841425
1309,KS,KS142,STAFFORD HOUSING AUTHORITY,1,050,1.97156249566883,0.211292699201506
1310,KS,KS028,STERLING HOUSING AUTHORITY,1,160,0.159361435526291,0.000455165149984682
1311,MO,MO077,REPUBLIC HOUSING AUTHORITY,1,160,1.00757671393629,0.00384845195820475
1312,KS,KS013,HANOVER HOUSING AUTHORITY,1,160,0.102026668223133,0.000146739247117725
1313,KS,KS014,LINN HOUSING AUTHORITY,1,160,0.0599940240332843,9.23329979191461e-05
1314,KS,KS141,MANKATO HOUSING AUTHORITY,1,160,0.102402320614542,0.000276454572933073
1315,FL,FL007,HOUSING AUTHORITY OF CITY OF DAYTONA BEACH,0.83401012,160,1.30411027852376,0.0140870042035582
1316,FL,FL022,HOUSING AUTHORITY OF NEW SMYRNA BEACH,1,050,5.84642963458013,0.29007092374411
1317,KS,KS143,COLUMBUS HOUSING AUTHORITY,1,160,0.266135574243262,0.000636628799526905
1318,IA,IA009,MALVERN LOW RENT HOUSING AGENCY,1,160,0.0800482490033241,0.000330991661045946
1319,IA,IA029,LOW RENT HOUSING AGENCY OF MISSOURI VALLEY,1,160,0.170847333212462,0.00087166906801125
1320,MO,MO040,HOUSING AUTHORITY OF THE CITY OF HOUSTON,1,050,2.3033905780121,0.310469362716626
1321,MO,MO007,"HOUSING AUTHORITY OF THE CITY OF COLUMBIA, MO",0.8776499,160,2.42479017052535,0.0174422929229677
1322,MO,MO054,HOUSING AUTHORITY OF THE CITY OF BOONVILLE,1,160,0.467359907351394,0.00194043909606973
1323,MS,MS093,OXFORD HOUSING AUTHORITY,1,160,0.628297864229337,0.00402638288212293
1324,MS,MS081,THE HOUSING AUTHORITY OF THE CITY OF SARDIS,1,050,1.73312315428087,0.178984208288595
1325,KY,KY055,HOUSING AUTHORITY OF BURKESVILLE,1,160,0.134870894329023,0.000558736028282025
1326,MI,MI045,PLYMOUTH HOUSING COMMISSION,0.70186025,050,2.86829075570361,0.174425415138409
1327,MI,MI081,ROCKWOOD HOUSING COMMISSION,1,160,0.167592418958488,0.00074626314504543
1328,MI,MI072,ROMULUS HOUSING COMMISSION,1,160,0.408620748343177,0.0101591490397582
1329,MO,MO217,HOWELL COUNTY PUBLIC HOUSING AGENCY,0.32776618,050,2.02605997531392,0.242691181167788
1330,MO,MO037,HOUSING AUTHORITY OF THE CITY OF WEST PLAINS,0.99052131,160,0.899126626327455,0.00348479869167828
1331,LA,LA888,"COMMUNITY SUPPORT PROGRAMS, INC.",1,160,4.24121330862816,0.0327463912140337
1332,GA,GA216,HOUSING AUTHORITY OF THE CITY OF RINGGOLD,1,160,0.54128451836285,0.00121494104488557
1333,IA,IA015,LOW RENT HOUSING AGENCY OF BURLINGTON,1,160,0.532842024953261,0.00421218494003244
1334,FL,FL024,ORMOND BEACH HOUSING AUTHORITY,1,050,5.84642963458013,0.29007092374411
1335,FL,FL057,PALATKA HOUSING AUTHORITY,0.81299734,160,0.983904033428412,0.0021989191214778
1336,KS,KS166,SOUTH CENTRAL KS AREA AGENCY ON AGING (COWLEY CO.),0.50386101,050,2.45546725351694,0.337762172648144
1337,KS,KS152,SOLOMON HOUSING AUTHORITY,1,160,0.0805809601178123,0.000228693718367087
1338,KS,KS016,SOUTH HUTCHINSON HOUSING AUTHORITY,1,160,0.161060790767734,0.000767294870224813
1339,SD,SD026,REDFIELD HOUSING AND REDEVELOPMENT COMMISSION,0.92000002,160,0.208986550659712,0.000574127390771927
1340,MO,MO059,BRUNSWICK HOUSING AUTHORITY,1,160,0.107655060088576,0.000338967238843801
1341,MO,MO079,LEBANON HOUSING AUTHORITY,1,160,0.478358573367348,0.00389311747098555
1342,MO,MO207,PULASKI COUNTY HOUSING AUTHORITY,0.35362318,050,2.09102949104962,0.203115208228727
1343,MO,MO068,RICHLAND HOUSING AUTHORITY,1,160,0.147808093179869,0.000608127872476203
1344,MO,MO206,PHELPS COUNTY PUBLIC HOUSING AGENCY,0.34397677,050,1.90449059483367,0.197530270469066
1345,MO,MO052,HOUSING AUTHORITY OF THE CITY OF SALEM,1,160,0.358750873474305,0.000838127535032363
1346,AL,AL071,"HOUSING AUTHORITY OF GUIN, ALABAMA",1,050,2.01942217432763,0.188232529283672
1347,LA,LA030,HOUSING AUTHORITY OF VILLE PLATTE,0.86635947,160,0.260447776932854,0.000980327077158886
1348,LA,LA067,HOUSING AUTHORITY OF THE PARISH OF ST. LANDRY,0.99860138,050,2.84362540609967,0.228763046067631
1349,FL,FL045,HOUSING AUTHORITY OF THE CITY OF STUART,0.71621621,050,3.08281773254759,0.155026942816986
1350,AL,AL076,HACKLEBURG HOUSING AUTHORITY,1,160,0.765243605349673,0.00387487720746234
1351,AL,AL056,HALEYVILLE HOUSING AUTHORITY,1,160,0.871249806528368,0.0021205701142987
1352,GA,GA211,HOUSING AUTHORITY OF THE CITY OF LINCOLNTON,1,160,0.15319171921084,0.000887382547481515
1353,GA,GA128,HOUSING AUTHORITY OF THE CITY OF THOMSON,1,160,0.36922245594669,0.0011053801772796
1354,ND,ND021,BURLEIGH COUNTY HOUSING AUTHORITY,0.99903941,050,3.25057883318828,0.510833712331191
1355,ND,ND054,EMMONS COUNTY HOUSING AUTHORITY,1,050,3.04863408367956,0.47014032497224
1356,ND,ND010,MORTON COUNTY HOUSING AUTHORITY,0.89449543,050,4.71682003397373,0.592797861081674
1357,OH,OH028,ERIE METROPOLITAN HOUSING AUTHORITY,0.89254767,160,0.717145319706772,0.00274100020228688
1358,SD,SD035,PIERRE HOUSING & REDEVELOPMENT COMMISION,0.93063581,160,0.358735830882079,0.00382112826404659
1359,SD,SD007,BURKE HOUSING AND REDEVELOPMENT COMMISSION,1,160,1.67203802644688,0.062391537343344
1360,AL,AL174,HOUSING AUTHORITY OF THE CITY OF ALEXANDER CITY,0.90846997,160,1.65846998461112,0.0102620683531891
1361,TN,TN045,MILLINGTON HOUSING AUTHORITY,1,160,0.701763364439862,0.00845914425945
1362,TN,TN075,NEWBERN HOUSING AUTHORITY,0.79310346,050,1.91710604652469,0.136404374087512
1363,SD,SD008,KENNEBEC HOUSING & REDEVELOPMENT COMMISSION,1,160,1.38001936936191,0.0548211576230707
1364,LA,LA091,SOUTHWEST ACADIA CONSOLIDATED HOUSING AUTHORITY,1,050,2.38535665286281,0.159666479587596
1365,KS,KS056,VALLEY FALLS HOUSING AUTHORITY,1,160,0.107563789010508,0.000211187450548044
1366,KS,KS001,"KANSAS CITY, KS HOUSING AUTHORITY",0.99050725,160,0.974114574714378,0.0346363073207915
1367,WI,WI037,STEVENS POINT HOUSING AUTHORITY,1,160,0.984430133708038,0.00543298673914275
1368,MO,MO014,HOUSING AUTHORITY OF THE CITY OF FULTON,0.99196786,160,0.521462956511343,0.00333060931487641
1369,MO,MO039,HOUSING AUTHORITY OF THE CITY OF GLASGOW,1,160,0.0986436388415451,0.0003828263784742
